id,name,description
20496,Canada Bread,
20497,The Grommet,
20498,Arcadia University,
20499,Corporate Link Staffing,
20500,Airgas,
20501,Capital Community Bank,
20502,O-I,
20503,Bishop,
20504,Lincare Holdings,
20505,Archrock,
20506,DS Waters of America, Inc.,
20507,Kaizen HR Solutions, LLC,
20508,Knak Digital,
20509,Northlands Job Corps,"Job Corps is a free education and training program that helps young people learn a career, earn a high school diploma or GED, and find and keep a good job. For eligible young people at least 16 years of age that qualify as low income, Job Corps provides the all-around skills needed to succeed in a career and in life.   

Through a nationwide network of campuses, Job Corps offers a comprehensive array of career development services to at-risk young women and men, ages 16 to 24, to prepare them for successful careers. Job Corps employs a holistic career development training approach which integrates the teaching of academic, vocational, employability skills and social competencies through a combination of classroom, practical and based learning experiences to prepare youth for stable, long-term, high-paying jobs."
20510,Cott Corporation,
20511,Continuum Managed Services, LLC,
20512,Seaspan Marine Corp,
20513,Real Alloy,
20514,Pacific Dental Services,
20515,Oge Energy Corp,
20516,Continuum Managed Services,
20517,City of Chicago,
20518,Amarr Garage Doors,
20519,SBG Technology Solutions,
20520,City Of Indianapolis and Marion County,
8048,Commonwealth Superannuation Corporation (CSC),
20521,Bigstream,
20522,Xpress Wellness Urgent Care,
20523,Altru Health System,
20524,Mabbly,
20525,Exponent,
20526,Serco of Texas,
20527,NGK Spark Plugs (USA) Inc.,
20528,Foxconn,"Today, Hon Hai / Foxconn Technology Group is the most dependable partner for joint-design, joint-development, manufacturing, assembly and after-sales services to global Computer, Communication and Consumer-electronics (""3C"") leaders. Aided by its legendary green manufacturing execution, uncompromising customer devotion and its award-winning proprietary business model, eCMMS, Hon Hai has been the most trusted name in contract manufacturing services (including CEM, EMS, ODM and CMMS) in the world. Focusing on fields of nanotechnology, heat transfer, wireless connectivity, material sciences, and green manufacturing process, besides from cooperating with the establishment of the research institution for nanotech, new material, and optical electric, Hon Hai also sets up several research centers and testing laboratories for mechanism, material, electronics to conduct the services of science research and technology development worldwide. Furthermore, Hon Hai's devotion to develop nanotech, thermal treatment, nano measure, wireless network, environmental protection, CAD/CAE, optical plating technique, precision/nano processing, SMT, and network CMOS chips, in terms, allows Hon Hai to accumulate over 55,000 patents granted worldwide by 2012. This made Hon Hai a recognized leader of innovation and technical know-how in rankings such as MIT's or IPIQ's patent scorecard. Aside from hardware related technology research and development investment, Hon Hai also relentlessly seeks to provide customers ever fuller menu of end-to-end services to choose from. Logistic planning and e-supplying system adopted for the global supply chain management, computer software development and computer programming, sales channel solutions are just some of the latest investment and involvement that have continued to gain appreciation from the worldwide customers. Hon Hai's commitment to continual education, investing in its people long term and localization globally not only leads to the deep collaborating relationships with leading institutions of higher learning, but also helps to make this Fortune Global 500 group's global operations including the largest exporter in Greater China and the second largest exporter in Czech Republic."
20529,Escalate Life Sciences LLC,
20530,FIDELITONE,
20531,Community Services Group, Inc.,
20532,BNL Tech,
20533,Nexsys Technologies,
20534,Invacare Corporation,
20587,CISYS,
20588,Software Specialists, Inc.,
20589,U.S. Army Combat Capabilities Development Center Ground Vehicle Systems Center (CCDC-GVSC),
20590,Aether Argus Inc,
6385,Aviation Ground Equipment Corp.,
20591,Away Staffing Services Inc,
20592,ASRC FEDERAL FIELD SERVICES,
20535,R & W Group,R & W Group is a full service staffing and consulting company in Washington, D.C. with a diverse client base. We specialize in placing professionals in Legal, Information Technology, Accounting & Finance, Marketing & Communications, and Administrative roles in temporary, permanent, and temporary to permanent positions. R & W Group helps clients identify sought after talent who would be a great fit for the needs of their organization. Our clients work in a variety of industries. Our clients include Law Firms, Corporations and Nonprofits from Start-Ups to Small Businesses to Fortune 50 companies. At R & W Group, we look beyond the resume to evaluate a candidate’s leadership style, personal values, and future goals to put them in the right position to succeed.
20536,Metanoia Solutions,
20537,1981,
20538,Bakers Square,"At Bakers Square is the place to be if you want an opportunity to develop a restaurant career, flexible work schedules and the chance to serve The Best Pie In America®.  

For over four decades of serving award-winning pies, our guests visit Bakers Square because they know they can count on us to satisfy their hunger for life's simple pleasures.  

Bakers Square's reputation endures because we have the best employees. We hire people who are enthusiastic and have the drive to succeed. Ready to serve The Best Pie in America® ? Then, get your spatula! We may have a job for you."
20539,ACRON SYSTEM,
20540,Evans Consoles Corporation,
20541,Ingham ISD,
4985,Tabata Oxford Personnel LLC,"20 years of know-how. Right here, right now.

If you are seeking new job opportunities and career growth, you have come to the right place. TOP Group boosts the career potential of qualified candidates who are experienced in our specialty industries.

We are dedicated to finding great combinations of talented individuals and dynamic companies, where both can grow and benefit together. It is the hands-on career experience of our staff that enables us to determine the chemistry between each individual and client – something a computer database alone could never accomplish.

We follow-up after our placements, work to encourage successful employer/employee relationship]s, and help to resolve conflicts caused by cultural differences and different business styles.

We are proud to provide our clients with thorough and satisfying service."
20542,Orbital Insight,
20543,VBrick,
20544,STRUCTURAL,
20545,Comfort Systems USA Southeast,
20546,Whiting┬áServices, Inc.,
20547,MaxLinear,
20548,Whiting Corporation/Whiting Services, Inc,
20549,Northland Communications,
20550,Faction, Inc.,
20551,Contentful,
20552,Global TechPro,"Global TechPro has gained a distinguished reputation for delivering management consulting, and information technology business solutions to public and private-sector clients worldwide. We focus on innovative, emerging technologies to deliver knowledge-on-demand solutions, enabling our clients to excel.   

Trusted as a reliable and responsive service provider, Global TechPro offers strategic plans, data models, designs and specifications, productivity analyses, and feasibility studies. Our services include all phases of systems engineering, programmatic support, management consulting, technology infusion and transfer, data center management and automation, electronic commerce, and training. Global TechPro strives to be known by our clients as the total-solutions provider of choice.   

Our commitment to quality and service is unparalleled. As a CMMI Maturity Level 3 rated company, Global TechPro has proven its methods to be repeatable, concise, and effective in handling a wide variety of business solutions. According to Open Ratings/Dun & Bradstreet Customer Satisfaction Surveys, our customers consistently rate Global TechPro as ""very good"" or ""outstanding.""   

Ethics and standards are ingrained in Global TechPro's corporate culture. Integrity, our commitment to excellence, and the ability to adapt to a changing environment have resulted in numerous recommendations and recognitions for Global TechPro.   

Global TechPro, LLC is a minority women-owned business, located in Vienna, VA."
